id	ten	tac_gia	license	loai	nguon	dinh_dang	tu_khoa	ghi_cong	cach_lay
b48f45c4-52e1-455b-9fa4-b8fb79685bd5	Stone-crafting - Lorc - white - game-icons	Lorc	CC-BY 3.0	illustration	wikimedia	svg	stone	"Stone-crafting - Lorc - white - game-icons" by Lorc is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/7/7e/Stone-crafting_-_Lorc_-_white_-_game-icons.svg"
1e821602-24e0-4e98-8c4c-c4e5d538997a	Stone-axe - Lorc - white - game-icons	Lorc	CC-BY 3.0	illustration	wikimedia	svg	stone	"Stone-axe - Lorc - white - game-icons" by Lorc is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/b/bf/Stone-axe_-_Lorc_-_white_-_game-icons.svg"
4bf640dd-4b22-4e87-b914-270f2fb0dd7b	Stoned-skull - Lorc - game-icons	Lorc	CC-BY 3.0	illustration	wikimedia	svg	stone	"Stoned-skull - Lorc - game-icons" by Lorc is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/0e/Stoned-skull_-_Lorc_-_game-icons.svg"
006c7cef-de4c-4b88-9029-a41b5561510f	Stone-tower - Lorc - game-icons	Lorc	CC-BY 3.0	illustration	wikimedia	svg	stone	"Stone-tower - Lorc - game-icons" by Lorc is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/6b/Stone-tower_-_Lorc_-_game-icons.svg"
f3793ac4-52fa-464d-8bf2-2f99acb5d00e	Stone age woman illustration	?	CC0	illustration	rawpixel	jpg	stone	"Stone age woman illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIzLTA0L2pvYjk2OS1lbGVtZW50LTE1N2EteC5qcGc.jpg"
4dc868b3-e749-489d-89a5-211915f80b06	Stone-bust - Delapouite - white - game-icons	Delapouite	CC-BY 3.0	illustration	wikimedia	svg	stone	"Stone-bust - Delapouite - white - game-icons" by Delapouite is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/8/86/Stone-bust_-_Delapouite_-_white_-_game-icons.svg"
93697a96-8c8a-4bf4-ba14-db80e017399b	Stone arrowhead up Pinhead icon	Quincy Morgan	CC0	illustration	wikimedia	svg	stone	"Stone arrowhead up Pinhead icon" by Quincy Morgan is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/0a/Stone_arrowhead_up_Pinhead_icon.svg"
5921c349-a0b2-42b2-a999-994d74bf65c6	Dripping-stone - Lorc - white - game-icons	Lorc	CC-BY 3.0	illustration	wikimedia	svg	stone	"Dripping-stone - Lorc - white - game-icons" by Lorc is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/1/17/Dripping-stone_-_Lorc_-_white_-_game-icons.svg"
48eb2106-6d00-4e36-8b40-041ef86514bf	Sword-in-stone - Lorc - game-icons	Lorc	CC-BY 3.0	illustration	wikimedia	svg	stone	"Sword-in-stone - Lorc - game-icons" by Lorc is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/8/87/Sword-in-stone_-_Lorc_-_game-icons.svg"
f9285aa3-d8ba-463a-b92d-0659fc408338	Stone-sphere - Lorc - game-icons	Lorc	CC-BY 3.0	illustration	wikimedia	svg	stone	"Stone-sphere - Lorc - game-icons" by Lorc is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/62/Stone-sphere_-_Lorc_-_game-icons.svg"
70a39b8e-d413-445e-adcc-bb542a9d5d61	Stone arrowhead right Pinhead icon	Quincy Morgan	CC0	illustration	wikimedia	svg	stone	"Stone arrowhead right Pinhead icon" by Quincy Morgan is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/8/84/Stone_arrowhead_right_Pinhead_icon.svg"
bb498681-399e-49e8-a4a7-96018754d6b5	Angelo Gemmi stone	Pedro A. Gracia Fajardo (en el dominio público).	CC0	illustration	wikimedia	svg	stone	"Angelo Gemmi stone" by Pedro A. Gracia Fajardo (en el dominio público). is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/0a/Angelo_Gemmi_stone.svg"
1a149229-29d7-4027-b3e9-1c1dd36b4dcd	Portal Wood and forest icon	Riad Salih and Ian Anandara	CC-BY 4.0	illustration	wikimedia	svg	wood	"Portal Wood and forest icon" by Riad Salih and Ian Anandara is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/e/e9/Portal_Wood_and_forest_icon.svg"
56ac0b34-20b5-4f56-82c5-9bcf48abec15	Wildfire in woods icon	Tommaso.sansone91, Ukulelevillain	CC0	illustration	wikimedia	svg	wood	"Wildfire in woods icon" by Tommaso.sansone91, Ukulelevillain is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/0f/Wildfire_in_woods_icon.svg"
5b65812f-db2c-4f40-b98d-5073f6045c54	Barnstable County Massachusetts incorporated and unincorporated areas Woods Hole highlighted	Rcsprinter123	CC-BY 3.0	illustration	wikimedia	svg	wood	"Barnstable County Massachusetts incorporated and unincorporated areas Woods Hole highlighted" by Rcsprinter123 is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/4/4d/Barnstable_County_Massachusetts_incorporated_and_unincorporated_areas_Woods_Hole_highlighted.svg"
018045b9-3b25-4e9d-a745-e1fd2e533dbd	0508 Regional Municipality Of Wood Buffalo, Alberta, Detailed	awmcphee	CC0	illustration	wikimedia	svg	wood	"0508 Regional Municipality Of Wood Buffalo, Alberta, Detailed" by awmcphee is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/e/ef/0508_Regional_Municipality_Of_Wood_Buffalo%2C_Alberta%2C_Detailed.svg"
66ffe094-8acf-4a0d-999b-2b4a356fb501	Derivation of wood-tar creosote	Brian Shapiro	CC0	illustration	wikimedia	svg	wood	"Derivation of wood-tar creosote" by Brian Shapiro is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/2/23/Derivation_of_wood-tar_creosote.svg"
0234e100-95a5-4080-af1c-b26b83491b2c	Trends in production of five non-wood forest products, 2000–2022	http://www.fao.org Food and Agriculture Organization	CC-BY 4.0	illustration	wikimedia	svg	wood	"Trends in production of five non-wood forest products, 2000–2022" by http://www.fao.org Food and Agriculture Organization is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/f/f4/Trends_in_production_of_five_non-wood_forest_products%2C_2000%E2%80%932022.svg"
1d8a0dde-c61f-4ef7-86e5-089292aff79b	Wood 2024 ballot access	Longestview	CC0	illustration	wikimedia	svg	wood	"Wood 2024 ballot access" by Longestview is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/a/a9/Wood_2024_ballot_access.svg"
ba154fcc-94b9-48fb-9ea3-749d5d758d77	AB locator REGIONAL MUNICIPALITY OF WOOD BUFFALO	awmcphee	CC0	illustration	wikimedia	svg	wood	"AB locator REGIONAL MUNICIPALITY OF WOOD BUFFALO" by awmcphee is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/f/f5/AB_locator_REGIONAL_MUNICIPALITY_OF_WOOD_BUFFALO.svg"
be4b0a7e-005b-4c9d-ae88-eccfb8ba62d4	Manitoba 2018 Spruce Woods	Alex McPhee	CC0	illustration	wikimedia	svg	wood	"Manitoba 2018 Spruce Woods" by Alex McPhee is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/6e/Manitoba_2018_Spruce_Woods.svg"
dc0cb4d1-1bcf-49ef-9f0b-8a9e2c888b91	Wood River No. 74 Coloured Map	awmcphee	CC0	illustration	wikimedia	svg	wood	"Wood River No. 74 Coloured Map" by awmcphee is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/6e/Wood_River_No._74_Coloured_Map.svg"
6bf4adbd-77a3-4500-9407-54c528babd8a	Bournemouth, Christchurch and Poole UK ward map highlighting Talbot and Branksome Woods	Rcsprinter123	CC-BY 3.0	illustration	wikimedia	svg	wood	"Bournemouth, Christchurch and Poole UK ward map highlighting Talbot and Branksome Woods" by Rcsprinter123 is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/0c/Bournemouth%2C_Christchurch_and_Poole_UK_ward_map_highlighting_Talbot_and_Branksome_Woods.svg"
22bd3273-851e-4b9e-ba1c-0a3701c9f1b3	Wood screw (black-transparent)	Andrew Pertsev	CC0	illustration	wikimedia	svg	wood	"Wood screw (black-transparent)" by Andrew Pertsev is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/2/2a/Wood_screw_%28black-transparent%29.svg"
dcc8e924-51ec-4faa-94ae-70bb85abc5f0	Owner Mrs J Wood white cap	JockeyColours	CC0	illustration	wikimedia	svg	wood	"Owner Mrs J Wood white cap" by JockeyColours is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/4/43/Owner_Mrs_J_Wood_white_cap.svg"
6878f83c-35e7-40b6-85fe-fe2d52199db5	CAN SK Wood Mountain 160 Locator	awmcphee	CC0	illustration	wikimedia	svg	wood	"CAN SK Wood Mountain 160 Locator" by awmcphee is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/2/2e/CAN_SK_Wood_Mountain_160_Locator.svg"
85432d4a-0014-4505-81f3-067771e461e4	AB locator ID NO 24 (WOOD BUFFALO)	awmcphee	CC0	illustration	wikimedia	svg	wood	"AB locator ID NO 24 (WOOD BUFFALO)" by awmcphee is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/f/f7/AB_locator_ID_NO_24_%28WOOD_BUFFALO%29.svg"
15aa47e8-eac6-4c3f-82b2-8bf425070de2	Saskatchewan 2022 Wood River	Alex McPhee	CC0	illustration	wikimedia	svg	wood	"Saskatchewan 2022 Wood River" by Alex McPhee is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/c/ce/Saskatchewan_2022_Wood_River.svg"
405ad85a-6770-45ef-ae2e-32cbf900f7bf	Wood plank collage element, object	?	CC0	illustration	rawpixel	eps	wood	"Wood plank collage element, object" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjgxLTAxMjgtdi1sMWxnZjYyNC5qcGc.jpg"
a2f137b2-d175-4363-bc76-8de047e78fa3	Wood log clipart, environment illustration	?	CC0	illustration	rawpixel	eps	wood	"Wood log clipart, environment illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyOS0xNjctdi5qcGc.jpg"
4b1173b9-2fcb-4896-9c0c-878c5f651a33	wood	?	CC0	illustration	svgsilh	?	wood	"wood" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/2016920-009688.png"
bdf43877-ed06-4687-8385-dc2e0c878b89	wood	?	CC0	illustration	svgsilh	?	wood	"wood" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/2176222.png"
55d22329-0eb8-4697-9e72-ac421ee3f3a7	wood	?	CC0	illustration	svgsilh	?	wood	"wood" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/3191410.png"
b1e3ddd0-7213-4c6c-8bdd-cf8997c32fd1	wood	?	CC0	illustration	svgsilh	?	wood	"wood" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/3195047.png"
9b0c125d-6c0e-46b7-9591-d79c3804029a	wood	?	CC0	illustration	svgsilh	?	wood	"wood" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/2157215-e91e63.png"
c7bdbebd-3871-4750-a1d8-470058abfeee	wood	?	CC0	illustration	svgsilh	?	wood	"wood" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/2157215-009688.png"
1b1f238c-5f0a-4de2-9627-a2c2fa8cadae	Wood log png sticker environment	?	CC0	illustration	rawpixel	png	wood	"Wood log png sticker environment" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyOS0xNjctcC5wbmc.png"
42cbc3e9-c2fa-4669-bea2-6ca5197f01e1	sound jazz wood wind	?	CC0	illustration	svgsilh	?	wood	"sound jazz wood wind" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/308027-3f51b5.png"
b45abe0d-9cf5-41bb-aac6-386a4bad2c33	sound jazz wood wind	?	CC0	illustration	svgsilh	?	wood	"sound jazz wood wind" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/308028-3f51b5.png"
1eb2cbe0-0bf2-4d4e-84dd-b258b86515c3	Wood png illustration, transparent background	?	CC0	illustration	rawpixel	png	wood	"Wood png illustration, transparent background" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA4L2pvYjk2MS0wMTU0LnBuZw.png"
c60236d0-15cf-47cd-a5bb-6bf79a3de135	House woods background illustration vector	?	CC0	illustration	rawpixel	eps	wood	"House woods background illustration vector" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjgxLTAwNDMtdi1sMWxnZHkyMy5qcGc.jpg"
18d7777e-85c2-4cb2-94aa-479e8cd5e9f7	House woods clipart, cartoon illustration	?	CC0	illustration	rawpixel	eps	wood	"House woods clipart, cartoon illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjc4LTA5OS1sMTJ1bDN2Ny5qcGc.jpg"
2f5373e8-13b7-48e7-9f64-d9e94e26a25d	Wood-pile - Delapouite - white - game-icons	Delapouite	CC-BY 3.0	illustration	wikimedia	svg	wood	"Wood-pile - Delapouite - white - game-icons" by Delapouite is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/8/8a/Wood-pile_-_Delapouite_-_white_-_game-icons.svg"
887f304c-478b-4efc-b958-a29e8c9084ee	Wood-canoe - Delapouite - game-icons	Delapouite	CC-BY 3.0	illustration	wikimedia	svg	wood	"Wood-canoe - Delapouite - game-icons" by Delapouite is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/1/1b/Wood-canoe_-_Delapouite_-_game-icons.svg"
60db02aa-9126-4b2c-bd55-a10490d87191	Wood screw 3.5x30 with countersunk head	Andrew Pertsev	CC0	illustration	wikimedia	svg	wood	"Wood screw 3.5x30 with countersunk head" by Andrew Pertsev is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/4/45/Wood_screw_3.5x30_with_countersunk_head.svg"
b3e19b6b-ae0e-4b9a-98f5-7be07eaa040f	Wood screw 3.5x13 with countersunk head	Andrew Pertsev	CC0	illustration	wikimedia	svg	wood	"Wood screw 3.5x13 with countersunk head" by Andrew Pertsev is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/e/e1/Wood_screw_3.5x13_with_countersunk_head.svg"
dfbe14aa-ffa6-4fad-8ed7-7596c28aa092	Wood-axe - Lorc - game-icons	Lorc	CC-BY 3.0	illustration	wikimedia	svg	wood	"Wood-axe - Lorc - game-icons" by Lorc is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/69/Wood-axe_-_Lorc_-_game-icons.svg"
199f7cd6-e03f-44e7-9a13-cbdc1b5556f4	Boxer wood cut vintage illustration	?	CC0	illustration	rawpixel	jpg	wood	"Boxer wood cut vintage illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIzLTA2L2pvYjk2Ni0wNDYteC5qcGc.jpg"
cb402a91-3af7-4db8-8c0f-dd6b314b5269	Wood-cabin - Delapouite - white - game-icons	Delapouite	CC-BY 3.0	illustration	wikimedia	svg	wood	"Wood-cabin - Delapouite - white - game-icons" by Delapouite is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/d/d9/Wood-cabin_-_Delapouite_-_white_-_game-icons.svg"
715a5148-c927-482a-92f8-925bf8f55047	Full-wood-bucket - Delapouite - game-icons	Delapouite	CC-BY 3.0	illustration	wikimedia	svg	wood	"Full-wood-bucket - Delapouite - game-icons" by Delapouite is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/5/59/Full-wood-bucket_-_Delapouite_-_game-icons.svg"
6c969244-5ed4-4cec-86a3-625f06292141	Dead-wood - Lorc - white - game-icons	Lorc	CC-BY 3.0	illustration	wikimedia	svg	wood	"Dead-wood - Lorc - white - game-icons" by Lorc is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/b/be/Dead-wood_-_Lorc_-_white_-_game-icons.svg"
817bde9a-a6c7-4931-83c7-ae57020f17dd	Wood-club - Delapouite - white - game-icons	Delapouite	CC-BY 3.0	illustration	wikimedia	svg	wood	"Wood-club - Delapouite - white - game-icons" by Delapouite is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/6c/Wood-club_-_Delapouite_-_white_-_game-icons.svg"
445d7c7a-6138-429c-8e59-bc99701d7f41	House woods clipart, cartoon illustration	?	CC0	illustration	rawpixel	jpg	wood	"House woods clipart, cartoon illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjc4LTA5OS14LmpwZw.jpg"
