ten	tac_gia	license	dinh_dang	trang	cach_lay
ink-swirl	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/ink-swirl.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/ink-swirl.svg
inner-self	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/inner-self.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/inner-self.svg
insect-jaws	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/insect-jaws.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/insect-jaws.svg
interdiction	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/interdiction.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/interdiction.svg
interlaced-tentacles	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/interlaced-tentacles.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/interlaced-tentacles.svg
interleaved-arrows	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/interleaved-arrows.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/interleaved-arrows.svg
interleaved-claws	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/interleaved-claws.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/interleaved-claws.svg
internal-injury	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/internal-injury.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/internal-injury.svg
internal-organ	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/internal-organ.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/internal-organ.svg
interstellar-path	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/interstellar-path.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/interstellar-path.svg
ion-cannon-blast	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/ion-cannon-blast.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/ion-cannon-blast.svg
iron-mask	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/iron-mask.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/iron-mask.svg
james-bond-aperture	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/james-bond-aperture.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/james-bond-aperture.svg
jawbone	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/jawbone.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/jawbone.svg
jellyfish	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/jellyfish.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/jellyfish.svg
jetpack	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/jetpack.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/jetpack.svg
jeweled-chalice	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/jeweled-chalice.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/jeweled-chalice.svg
jigsaw-box	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/jigsaw-box.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/jigsaw-box.svg
jigsaw-piece	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/jigsaw-piece.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/jigsaw-piece.svg
journey	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/journey.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/journey.svg
juggler	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/juggler.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/juggler.svg
justice-star	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/justice-star.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/justice-star.svg
kaleidoscope-pearls	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/kaleidoscope-pearls.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/kaleidoscope-pearls.svg
key	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/key.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/key.svg
kindle	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/kindle.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/kindle.svg
king	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/king.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/king.svg
kitchen-knives	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/kitchen-knives.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/kitchen-knives.svg
knapsack	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/knapsack.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/knapsack.svg
knife-fork	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/knife-fork.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/knife-fork.svg
knife-thrust	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/knife-thrust.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/knife-thrust.svg
lamellar	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lamellar.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lamellar.svg
lamprey-mouth	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lamprey-mouth.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lamprey-mouth.svg
land-mine	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/land-mine.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/land-mine.svg
lantern-flame	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lantern-flame.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lantern-flame.svg
lantern	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lantern.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lantern.svg
large-wound	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/large-wound.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/large-wound.svg
laser-blast	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/laser-blast.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/laser-blast.svg
laser-precision	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/laser-precision.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/laser-precision.svg
laser-sparks	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/laser-sparks.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/laser-sparks.svg
laser-warning	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/laser-warning.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/laser-warning.svg
laserburn	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/laserburn.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/laserburn.svg
laurel-crown	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/laurel-crown.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/laurel-crown.svg
laurels	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/laurels.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/laurels.svg
law-star	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/law-star.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/law-star.svg
layered-armor	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/layered-armor.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/layered-armor.svg
leaf-skeleton	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/leaf-skeleton.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/leaf-skeleton.svg
leaf-swirl	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/leaf-swirl.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/leaf-swirl.svg
leaky-skull	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/leaky-skull.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/leaky-skull.svg
leather-boot	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/leather-boot.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/leather-boot.svg
leather-vest	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/leather-vest.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/leather-vest.svg
leeching-worm	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/leeching-worm.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/leeching-worm.svg
letter-bomb	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/letter-bomb.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/letter-bomb.svg
lever	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lever.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lever.svg
life-in-the-balance	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/life-in-the-balance.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/life-in-the-balance.svg
life-support	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/life-support.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/life-support.svg
life-tap	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/life-tap.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/life-tap.svg
lift	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lift.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lift.svg
light-bulb	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/light-bulb.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/light-bulb.svg
light-thorny-triskelion	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/light-thorny-triskelion.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/light-thorny-triskelion.svg
lightning-arc	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-arc.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-arc.svg
lightning-bow	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-bow.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-bow.svg
lightning-branches	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-branches.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-branches.svg
lightning-dissipation	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-dissipation.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-dissipation.svg
lightning-electron	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-electron.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-electron.svg
lightning-frequency	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-frequency.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-frequency.svg
lightning-helix	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-helix.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-helix.svg
lightning-mask	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-mask.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-mask.svg
lightning-saber	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-saber.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-saber.svg
lightning-shadow	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-shadow.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-shadow.svg
lightning-shield	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-shield.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-shield.svg
lightning-shout	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-shout.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-shout.svg
lightning-slashes	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-slashes.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-slashes.svg
lightning-spanner	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-spanner.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-spanner.svg
lightning-storm	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-storm.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-storm.svg
lightning-tear	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-tear.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-tear.svg
lightning-tree	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-tree.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-tree.svg
lightning-trio	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lightning-trio.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lightning-trio.svg
linden-leaf	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/linden-leaf.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/linden-leaf.svg
linked-rings	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/linked-rings.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/linked-rings.svg
lion	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lion.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lion.svg
lips	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lips.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lips.svg
lit-candelabra	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lit-candelabra.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lit-candelabra.svg
lizard-tongue	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lizard-tongue.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lizard-tongue.svg
lizardman	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lizardman.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lizardman.svg
lob-arrow	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lob-arrow.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lob-arrow.svg
locked-chest	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/locked-chest.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/locked-chest.svg
locked-fortress	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/locked-fortress.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/locked-fortress.svg
long-antennae-bug	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/long-antennae-bug.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/long-antennae-bug.svg
lotus-flower	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lotus-flower.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lotus-flower.svg
lotus	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lotus.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lotus.svg
love-howl	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/love-howl.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/love-howl.svg
love-injection	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/love-injection.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/love-injection.svg
love-song	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/love-song.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/love-song.svg
lyre	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/lyre.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/lyre.svg
mace-head	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/mace-head.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/mace-head.svg
machete	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/machete.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/machete.svg
mad-scientist	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/mad-scientist.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/mad-scientist.svg
maggot	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/maggot.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/maggot.svg
magic-gate	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/magic-gate.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/magic-gate.svg
magic-lamp	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/magic-lamp.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/magic-lamp.svg
magic-palm	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/magic-palm.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/magic-palm.svg
magic-portal	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/magic-portal.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/magic-portal.svg
magic-shield	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/magic-shield.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/magic-shield.svg
magic-swirl	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/magic-swirl.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/magic-swirl.svg
magnet-blast	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/magnet-blast.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/magnet-blast.svg
magnet	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/magnet.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/magnet.svg
magnifying-glass	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/magnifying-glass.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/magnifying-glass.svg
mail-shirt	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/mail-shirt.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/mail-shirt.svg
mailed-fist	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/mailed-fist.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/mailed-fist.svg
manacles	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/manacles.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/manacles.svg
mantrap	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/mantrap.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/mantrap.svg
maple-leaf	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/maple-leaf.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/maple-leaf.svg
marrow-drain	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/marrow-drain.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/marrow-drain.svg
martini	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/martini.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/martini.svg
masked-spider	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/masked-spider.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/masked-spider.svg
master-of-arms	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/master-of-arms.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/master-of-arms.svg
match-head	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/match-head.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/match-head.svg
match-tip	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/match-tip.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/match-tip.svg
materials-science	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/materials-science.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/materials-science.svg
maze-cornea	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/maze-cornea.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/maze-cornea.svg
maze-saw	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/maze-saw.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/maze-saw.svg
maze	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/maze.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/maze.svg
meat-cleaver	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/meat-cleaver.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/meat-cleaver.svg
meat-hook	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/meat-hook.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/meat-hook.svg
meat	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/meat.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/meat.svg
mechanical-arm	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/mechanical-arm.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/mechanical-arm.svg
medal-skull	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/medal-skull.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/medal-skull.svg
medal	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/medal.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/medal.svg
meditation	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/meditation.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/meditation.svg
megabot	lorc	CC-BY 3.0	svg,png	https://game-icons.net/1x1/lorc/megabot.html	curl -O https://game-icons.net/icons/ffffff/000000/1x1/lorc/megabot.svg
