duong_dan	ten	tac_gia	license	loai	cach_lay
/content/mars-rover	Mars Rover	?	CC0	3D Art	mo https://opengameart.org/content/mars-rover roi tai tay
/content/low-poly-human-pack	Low poly human pack	?	CC0	3D Art	mo https://opengameart.org/content/low-poly-human-pack roi tai tay
/content/cat-pilot-rigged-animated	Cat Pilot (Rigged + Animated)	?	CC0	3D Art	mo https://opengameart.org/content/cat-pilot-rigged-animated roi tai tay
/content/computer-screen-low-poly	Computer Screen low poly	?	CC0	3D Art	mo https://opengameart.org/content/computer-screen-low-poly roi tai tay
/content/stomp-opendungeons	Stomp [OpenDungeons]	?	CC0	3D Art	mo https://opengameart.org/content/stomp-opendungeons roi tai tay
/content/fantasy-torch-pack-2	fantasy torch pack 2	?	CC0	3D Art	mo https://opengameart.org/content/fantasy-torch-pack-2 roi tai tay
/content/low-poly-pixel-art-spaceship	Low-poly pixel art Spaceship	?	CC0	3D Art	mo https://opengameart.org/content/low-poly-pixel-art-spaceship roi tai tay
/content/pbr-fireaxe-model-icon	PBR FIREAXE MODEL + ICON	?	CC0	3D Art	mo https://opengameart.org/content/pbr-fireaxe-model-icon roi tai tay
/content/breakable-boxes	Breakable Boxes	?	CC0	3D Art	mo https://opengameart.org/content/breakable-boxes roi tai tay
/content/cc0-flat-guns-east	CC0 Flat Guns East	?	CC0	3D Art	mo https://opengameart.org/content/cc0-flat-guns-east roi tai tay
/content/tilings	Tilings	?	CC0	3D Art	mo https://opengameart.org/content/tilings roi tai tay
/content/low-poly-cars-0	Low poly Cars	?	CC0	3D Art	mo https://opengameart.org/content/low-poly-cars-0 roi tai tay
/content/modular-industrial-kit	Modular Industrial Kit	?	CC0	3D Art	mo https://opengameart.org/content/modular-industrial-kit roi tai tay
/content/group-of-exotic-vegetation	Group of Exotic Vegetation	?	CC0	3D Art	mo https://opengameart.org/content/group-of-exotic-vegetation roi tai tay
/content/cooking-assets	Cooking Assets	?	CC0	3D Art	mo https://opengameart.org/content/cooking-assets roi tai tay
/content/customizable-pumpkins	Customizable Pumpkins	?	CC0	3D Art	mo https://opengameart.org/content/customizable-pumpkins roi tai tay
/content/dungeon-cross-roads	Dungeon cross-roads	?	CC0	3D Art	mo https://opengameart.org/content/dungeon-cross-roads roi tai tay
/content/low-poly-spaceships	Low poly spaceships	?	CC0	3D Art	mo https://opengameart.org/content/low-poly-spaceships roi tai tay
/content/fruit-pack-01	Fruit Pack 01	?	CC0	3D Art	mo https://opengameart.org/content/fruit-pack-01 roi tai tay
/content/construction-site-kit	Construction Site Kit	?	CC0	3D Art	mo https://opengameart.org/content/construction-site-kit roi tai tay
/content/bucket-helmet	Bucket Helmet	?	CC0	3D Art	mo https://opengameart.org/content/bucket-helmet roi tai tay
/content/radio-0	Radio	?	CC0	3D Art	mo https://opengameart.org/content/radio-0 roi tai tay
/content/wooden-shield	Wooden Shield	?	CC0	3D Art	mo https://opengameart.org/content/wooden-shield roi tai tay
/content/lucky-bunny	Lucky Bunny	?	CC0	3D Art	mo https://opengameart.org/content/lucky-bunny roi tai tay
/content/stylized-pistol	Stylized Pistol	?	CC0	3D Art	mo https://opengameart.org/content/stylized-pistol roi tai tay
/content/low-poly-table-and-chair	Low poly "table and chair"	?	CC0	3D Art	mo https://opengameart.org/content/low-poly-table-and-chair roi tai tay
/content/stylized-desert-stones	Stylized Desert Stones	?	CC0	3D Art	mo https://opengameart.org/content/stylized-desert-stones roi tai tay
/content/3d-dungeon-modular-wall-set-5	3D dungeon modular wall set - 5	?	CC0	3D Art	mo https://opengameart.org/content/3d-dungeon-modular-wall-set-5 roi tai tay
/content/tiger	Tiger	?	CC0	3D Art	mo https://opengameart.org/content/tiger roi tai tay
/content/scroll-wooden-rollers	Scroll with Wooden Rollers	?	CC0	3D Art	mo https://opengameart.org/content/scroll-wooden-rollers roi tai tay
/content/euro-palette	euro palette	?	CC0	3D Art	mo https://opengameart.org/content/euro-palette roi tai tay
/content/fence-3d	Fence 3D	?	CC0	3D Art	mo https://opengameart.org/content/fence-3d roi tai tay
/content/old-revolver	Old Revolver	?	CC0	3D Art	mo https://opengameart.org/content/old-revolver roi tai tay
/content/wooden-door-0	Wooden Door	?	CC0	3D Art	mo https://opengameart.org/content/wooden-door-0 roi tai tay
/content/3d-turret-pbr-texture-flat-diff-texture	3D Turret PBR texture + Flat Diff Texture	?	CC0	3D Art	mo https://opengameart.org/content/3d-turret-pbr-texture-flat-diff-texture roi tai tay
/content/usps-mail-box	usps mail box	?	CC0	3D Art	mo https://opengameart.org/content/usps-mail-box roi tai tay
/content/trashbox	TrashBox	?	CC0	3D Art	mo https://opengameart.org/content/trashbox roi tai tay
/content/mobile-ready-zombie	Mobile Ready Zombie	?	CC0	3D Art	mo https://opengameart.org/content/mobile-ready-zombie roi tai tay
/content/modular-dungeon	Modular Dungeon	?	CC0	3D Art	mo https://opengameart.org/content/modular-dungeon roi tai tay
/content/paper-airplane	Paper Airplane	?	CC0	3D Art	mo https://opengameart.org/content/paper-airplane roi tai tay
/content/bolt	Bolt	?	CC0	3D Art	mo https://opengameart.org/content/bolt roi tai tay
/content/3d-wolf	3d wolf	?	CC0	3D Art	mo https://opengameart.org/content/3d-wolf roi tai tay
/content/voxel-rancher-car	Voxel Rancher Car	?	CC0	3D Art	mo https://opengameart.org/content/voxel-rancher-car roi tai tay
/content/lowpoly-cars	LowPoly Cars	?	CC0	3D Art	mo https://opengameart.org/content/lowpoly-cars roi tai tay
/content/vampire-bat-animated	Vampire Bat (Animated)	?	CC0	3D Art	mo https://opengameart.org/content/vampire-bat-animated roi tai tay
/content/simple-furniture	Simple Furniture	?	CC0	3D Art	mo https://opengameart.org/content/simple-furniture roi tai tay
/content/dragon	Dragon	?	CC0	3D Art	mo https://opengameart.org/content/dragon roi tai tay
/content/astronaut-1	Astronaut	?	CC0	3D Art	mo https://opengameart.org/content/astronaut-1 roi tai tay
/content/low-poly-planet	Low Poly Planet	?	CC0	3D Art	mo https://opengameart.org/content/low-poly-planet roi tai tay
/content/sickle-0	Sickle	?	CC0	3D Art	mo https://opengameart.org/content/sickle-0 roi tai tay
/content/2-small-terran-space-ships	2 Small Terran Space Ships	?	CC0	3D Art	mo https://opengameart.org/content/2-small-terran-space-ships roi tai tay
/content/tachanka-opendungeons	Tachanka [OpenDungeons]	?	CC0	3D Art	mo https://opengameart.org/content/tachanka-opendungeons roi tai tay
/content/dromaeosaur-dinosaur	Dromaeosaur Dinosaur	?	CC0	3D Art	mo https://opengameart.org/content/dromaeosaur-dinosaur roi tai tay
/content/tree-toon-stylized	Tree Toon Stylized	?	CC0	3D Art	mo https://opengameart.org/content/tree-toon-stylized roi tai tay
/content/3d-axe-basic	3D - Axe - Basic	?	CC0	3D Art	mo https://opengameart.org/content/3d-axe-basic roi tai tay
/content/abstract-fantasy-decoration-assets	abstract fantasy decoration assets	?	CC0	3D Art	mo https://opengameart.org/content/abstract-fantasy-decoration-assets roi tai tay
/content/modular-fence-pack	modular fence pack	?	CC0	3D Art	mo https://opengameart.org/content/modular-fence-pack roi tai tay
/content/fatty	Fatty	?	CC0	3D Art	mo https://opengameart.org/content/fatty roi tai tay
/content/w001-hand-painted-composite-sword	[W001] Hand Painted - Composite Sword	?	CC0	3D Art	mo https://opengameart.org/content/w001-hand-painted-composite-sword roi tai tay
/content/surts-cc0-scraps-3d-stuff	Surt's CC0 Scraps - 3D stuff	?	CC0	3D Art	mo https://opengameart.org/content/surts-cc0-scraps-3d-stuff roi tai tay
/content/golf-ball	Golf ball	?	CC0	3D Art	mo https://opengameart.org/content/golf-ball roi tai tay
/content/wall	Wall	?	CC0	3D Art	mo https://opengameart.org/content/wall roi tai tay
/content/low-poly-human-male-simple-ik-rig	Low-poly human male + Simple IK Rig	?	CC0	3D Art	mo https://opengameart.org/content/low-poly-human-male-simple-ik-rig roi tai tay
/content/low-poly-soldier-with-weapons	Low Poly Soldier with weapons	?	CC0	3D Art	mo https://opengameart.org/content/low-poly-soldier-with-weapons roi tai tay
/content/low-poly-ghost	Low poly ghost	?	CC0	3D Art	mo https://opengameart.org/content/low-poly-ghost roi tai tay
/content/11-common-household-items	11 Common Household Items	?	CC0	3D Art	mo https://opengameart.org/content/11-common-household-items roi tai tay
/content/low-poly-nature-pack-0	Low Poly Nature Pack	?	CC0	3D Art	mo https://opengameart.org/content/low-poly-nature-pack-0 roi tai tay
/content/tree-24	Tree	?	CC0	3D Art	mo https://opengameart.org/content/tree-24 roi tai tay
/content/lab-assets	Lab Assets	?	CC0	3D Art	mo https://opengameart.org/content/lab-assets roi tai tay
/content/32-low-poly-models	32 Low Poly Models	?	CC0	3D Art	mo https://opengameart.org/content/32-low-poly-models roi tai tay
/content/rocky-arch	rocky arch	?	CC0	3D Art	mo https://opengameart.org/content/rocky-arch roi tai tay
/content/free-photogrammetric-rock-2	Free Photogrammetric Rock 2	?	CC0	3D Art	mo https://opengameart.org/content/free-photogrammetric-rock-2 roi tai tay
/content/concrete-barrier-pbrunity-unreal	Concrete Barrier PBR(Unity & Unreal)	?	CC0	3D Art	mo https://opengameart.org/content/concrete-barrier-pbrunity-unreal roi tai tay
/content/medieval-well-0	Medieval Well	?	CC0	3D Art	mo https://opengameart.org/content/medieval-well-0 roi tai tay
/content/stylized-earth-models	Stylized Earth Models	?	CC0	3D Art	mo https://opengameart.org/content/stylized-earth-models roi tai tay
/content/macuahuitl	Macuahuitl	?	CC0	3D Art	mo https://opengameart.org/content/macuahuitl roi tai tay
/content/vase-0	Vase	?	CC0	3D Art	mo https://opengameart.org/content/vase-0 roi tai tay
/content/3d-stylized-trees-d	3d - Stylized Trees :D	?	CC0	3D Art	mo https://opengameart.org/content/3d-stylized-trees-d roi tai tay
/content/pirate-ship-0	Pirate Ship	?	CC0	3D Art	mo https://opengameart.org/content/pirate-ship-0 roi tai tay
/content/sexual-lubricants	Sexual lubricants	?	CC0	3D Art	mo https://opengameart.org/content/sexual-lubricants roi tai tay
/content/guillotine	Guillotine	?	CC0	3D Art	mo https://opengameart.org/content/guillotine roi tai tay
/content/fireplace-0	Fireplace	?	CC0	3D Art	mo https://opengameart.org/content/fireplace-0 roi tai tay
/content/ta-tongs	TA Tongs	?	CC0	3D Art	mo https://opengameart.org/content/ta-tongs roi tai tay
/content/kabar-combat-knife	Kabar Combat knife	?	CC0	3D Art	mo https://opengameart.org/content/kabar-combat-knife roi tai tay
/content/container-0	Container	?	CC0	3D Art	mo https://opengameart.org/content/container-0 roi tai tay
/content/tiles-customizable	Tiles Customizable	?	CC0	3D Art	mo https://opengameart.org/content/tiles-customizable roi tai tay
/content/traffic-cone	Traffic cone	?	CC0	3D Art	mo https://opengameart.org/content/traffic-cone roi tai tay
/content/wooden-bat	Wooden Bat	?	CC0	3D Art	mo https://opengameart.org/content/wooden-bat roi tai tay
/content/cauldron	Cauldron	?	CC0	3D Art	mo https://opengameart.org/content/cauldron roi tai tay
/content/dungeon-t-junction	Dungeon T-junction	?	CC0	3D Art	mo https://opengameart.org/content/dungeon-t-junction roi tai tay
/content/free-voxel-weapon-pack	Free Voxel Weapon Pack	?	CC0	3D Art	mo https://opengameart.org/content/free-voxel-weapon-pack roi tai tay
/content/candelabrumfrom-my-game-radyavisions-from-the-past	Candelabrum(From my game "Radya:Visions From The Past")	?	CC0	3D Art	mo https://opengameart.org/content/candelabrumfrom-my-game-radyavisions-from-the-past roi tai tay
/content/low-polymobile-astronaut-rigged-and-blend	Low Poly/Mobile Astronaut (rigged and .blend)	?	CC0	3D Art	mo https://opengameart.org/content/low-polymobile-astronaut-rigged-and-blend roi tai tay
/content/stylized-hand-painted-stone-blocks	stylized / hand painted stone blocks	?	CC0	3D Art	mo https://opengameart.org/content/stylized-hand-painted-stone-blocks roi tai tay
/content/medieval-cauldron	Medieval Cauldron	?	CC0	3D Art	mo https://opengameart.org/content/medieval-cauldron roi tai tay
/content/50-monsters-pack-3d	50+ Monsters Pack 3D	?	CC0	3D Art	mo https://opengameart.org/content/50-monsters-pack-3d roi tai tay
/content/nature-eating-an-old-factory	Nature eating an old factory	?	CC0	3D Art	mo https://opengameart.org/content/nature-eating-an-old-factory roi tai tay
/content/ik-leg-rigging-tutorial	IK leg rigging tutorial	?	CC0	3D Art	mo https://opengameart.org/content/ik-leg-rigging-tutorial roi tai tay
/content/torchfrom-my-game-radyavisions-from-the-past	Torch(From my game "Radya:Visions From The Past")	?	CC0	3D Art	mo https://opengameart.org/content/torchfrom-my-game-radyavisions-from-the-past roi tai tay
/content/lowpoly-medieval-torture-devices	Lowpoly Medieval Torture Devices	?	CC0	3D Art	mo https://opengameart.org/content/lowpoly-medieval-torture-devices roi tai tay
/content/book-2	Book	?	CC0	3D Art	mo https://opengameart.org/content/book-2 roi tai tay
/content/human-low-poly-female-girl	HUMAN LOW POLY FEMALE GIRL	?	CC0	3D Art	mo https://opengameart.org/content/human-low-poly-female-girl roi tai tay
/content/vroid-studio-cc0-models	VRoid Studio CC0 models	?	CC0	3D Art	mo https://opengameart.org/content/vroid-studio-cc0-models roi tai tay
/content/modular-dungeon-kit	Modular Dungeon Kit	?	CC0	3D Art	mo https://opengameart.org/content/modular-dungeon-kit roi tai tay
/content/barbed-wire	Barbed Wire	?	CC0	3D Art	mo https://opengameart.org/content/barbed-wire roi tai tay
/content/industrial-building-1	Industrial Building #1	?	CC0	3D Art	mo https://opengameart.org/content/industrial-building-1 roi tai tay
/content/picnic-table	Picnic Table	?	CC0	3D Art	mo https://opengameart.org/content/picnic-table roi tai tay
/content/crate-1	Crate	?	CC0	3D Art	mo https://opengameart.org/content/crate-1 roi tai tay
/content/modular-3d-village-houses	Modular 3D village houses	?	CC0	3D Art	mo https://opengameart.org/content/modular-3d-village-houses roi tai tay
/content/basic-fish-low-poly	Basic fish ( Low poly )	?	CC0	3D Art	mo https://opengameart.org/content/basic-fish-low-poly roi tai tay
/content/dungeon-staircase	Dungeon staircase	?	CC0	3D Art	mo https://opengameart.org/content/dungeon-staircase roi tai tay
/content/2-human-head-basemeshes	2 Human Head Basemeshes	?	CC0	3D Art	mo https://opengameart.org/content/2-human-head-basemeshes roi tai tay
/content/modified-wasp	Modified Wasp	?	CC0	3D Art	mo https://opengameart.org/content/modified-wasp roi tai tay
/content/low-poly-pixel3d-mechanics-toolset-asset-pack-devils-workshop	Low Poly Pixel3d Mechanic's Toolset Asset Pack - Devils Work.shop	?	CC0	3D Art	mo https://opengameart.org/content/low-poly-pixel3d-mechanics-toolset-asset-pack-devils-workshop roi tai tay
/content/lowpoly-light-plane	Lowpoly light plane	?	CC0	3D Art	mo https://opengameart.org/content/lowpoly-light-plane roi tai tay
/content/cc0-flat-guns-west	CC0 Flat Guns West	?	CC0	3D Art	mo https://opengameart.org/content/cc0-flat-guns-west roi tai tay
/content/eurpallet	EUR_pallet	?	CC0	3D Art	mo https://opengameart.org/content/eurpallet roi tai tay
/content/lowpoly-trees	Lowpoly Trees	?	CC0	3D Art	mo https://opengameart.org/content/lowpoly-trees roi tai tay
/content/fantasy-weapons-0	Fantasy weapons	?	CC0	3D Art	mo https://opengameart.org/content/fantasy-weapons-0 roi tai tay
/content/dungeon-transition	Dungeon transition	?	CC0	3D Art	mo https://opengameart.org/content/dungeon-transition roi tai tay
/content/black-magic-spellbook	Black Magic Spellbook	?	CC0	3D Art	mo https://opengameart.org/content/black-magic-spellbook roi tai tay
/content/basic-well	Basic Well	?	CC0	3D Art	mo https://opengameart.org/content/basic-well roi tai tay
/content/dosu-pack	Dosu Pack	?	CC0	3D Art	mo https://opengameart.org/content/dosu-pack roi tai tay
/content/miscellaneous-low-poly-objects	Miscellaneous Low Poly Objects	?	CC0	3D Art	mo https://opengameart.org/content/miscellaneous-low-poly-objects roi tai tay
/content/psx-style-medieval-house	PSX style medieval house	?	CC0	3D Art	mo https://opengameart.org/content/psx-style-medieval-house roi tai tay
/content/pile-coins-w-procedural-node-material-blender-25	Pile of coins w/ procedural node material (Blender 2.5)	?	CC0	3D Art	mo https://opengameart.org/content/pile-coins-w-procedural-node-material-blender-25 roi tai tay
/content/slavic-axe	Slavic Axe	?	CC0	3D Art	mo https://opengameart.org/content/slavic-axe roi tai tay
/content/campfire	CampFire	?	CC0	3D Art	mo https://opengameart.org/content/campfire roi tai tay
/content/baseball-bat	Baseball Bat	?	CC0	3D Art	mo https://opengameart.org/content/baseball-bat roi tai tay
/content/concrete-barrier	Concrete barrier	?	CC0	3D Art	mo https://opengameart.org/content/concrete-barrier roi tai tay
/content/chichen-itza-el-castillo	Chichen Itza - El Castillo	?	CC0	3D Art	mo https://opengameart.org/content/chichen-itza-el-castillo roi tai tay
/content/ps1-medieval-weapons-sword-spear-shield-and-mace	PS1 Medieval Weapons - Sword, Spear, Shield and Mace	?	CC0	3D Art	mo https://opengameart.org/content/ps1-medieval-weapons-sword-spear-shield-and-mace roi tai tay
/content/simple-ladder	Simple ladder	?	CC0	3D Art	mo https://opengameart.org/content/simple-ladder roi tai tay
/content/opendungeons-redwood-throne	[OpenDungeons] Redwood throne	?	CC0	3D Art	mo https://opengameart.org/content/opendungeons-redwood-throne roi tai tay
